text_id,file_path,paper_title,paper_discipline,student_level,discipline_cat,level_cat,student_gender,speaker_status,speaker_l1,paper_type,paper_features
SOC.G1.05.2,data/text_data/micusp_body/SOC.G1.05.2.txt,Freud and Weber,Sociology,First Year Graduate,SOC,G1,M,NS,,Report,Reference to sources
SOC.G1.06.1,data/text_data/micusp_body/SOC.G1.06.1.txt,Thomas Hobbes and Thomas Malthus in Contrast,Sociology,First Year Graduate,SOC,G1,F,NS,,Essay,Reference to sources
SOC.G1.06.3,data/text_data/micusp_body/SOC.G1.06.3.txt,Karl Marx's Methods,Sociology,First Year Graduate,SOC,G1,F,NS,,Report,Reference to sources
SOC.G1.07.1,data/text_data/micusp_body/SOC.G1.07.1.txt,Women and Work Lit Review,Sociology,First Year Graduate,SOC,G1,F,NS,,Report,"Discussion of results section, Reference to sources"
SOC.G1.08.1,data/text_data/micusp_body/SOC.G1.08.1.txt,In what ways do spatial environments affect health?,Sociology,First Year Graduate,SOC,G1,F,NS,,ResponsePaper,
SOC.G1.08.2,data/text_data/micusp_body/SOC.G1.08.2.txt,Time Matters,Sociology,First Year Graduate,SOC,G1,F,NS,,Proposal,
SOC.G1.09.1,data/text_data/micusp_body/SOC.G1.09.1.txt,A Proposal: Studying Class in the Classroom,Sociology,First Year Graduate,SOC,G1,F,NS,,Proposal,"Methodology section, Reference to sources"
SOC.G1.10.1,data/text_data/micusp_body/SOC.G1.10.1.txt,"Interpreting the Theoretical Origin of the Utilitarian, Liberalism and Marxism: Part 1",Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Essay,
SOC.G1.10.2,data/text_data/micusp_body/SOC.G1.10.2.txt,Interpreting the Social Theories on Power and Social Knowledge: Part 1,Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Essay,Reference to sources
SOC.G1.10.3,data/text_data/micusp_body/SOC.G1.10.3.txt,Stratification and Mobility of Chinese Peasant Workers,Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Proposal,"Methodology section, Tables, graphs or figures, Reference to sources"
SOC.G1.10.4,data/text_data/micusp_body/SOC.G1.10.4.txt,The Role of Township and Village Enterprises Play on Income Inequality in Rural China,Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Proposal,Reference to sources
SOC.G1.10.5,data/text_data/micusp_body/SOC.G1.10.5.txt,"The Determinants of Attitudes toward Unhappy Marriages in Gansu, China",Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures"
SOC.G1.10.6,data/text_data/micusp_body/SOC.G1.10.6.txt,"Interpreting the Theoretical Origin of the Utilitarian, Liberalism and Marxism: Part 2",Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Essay,Reference to sources
SOC.G1.10.7,data/text_data/micusp_body/SOC.G1.10.7.txt,Interpreting the Social Theories on Power and Social Knowledge: Part 2,Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Essay,Reference to sources
SOC.G1.11.1,data/text_data/micusp_body/SOC.G1.11.1.txt,"Hegel and Marx: Social division, social change, and the state",Sociology,First Year Graduate,SOC,G1,F,NS,,Report,Reference to sources
SOC.G1.11.2,data/text_data/micusp_body/SOC.G1.11.2.txt,Althusser: Ideology &amp; Ideological State Apparatuses,Sociology,First Year Graduate,SOC,G1,F,NS,,Report,Reference to sources
SOC.G2.01.1,data/text_data/micusp_body/SOC.G2.01.1.txt,Teen Pregnancy,Sociology,Second Year Graduate,SOC,G2,F,NS,,Report,
SOC.G2.02.1,data/text_data/micusp_body/SOC.G2.02.1.txt,Towards an Economy of Desire,Sociology,Second Year Graduate,SOC,G2,M,NS,,Report,Reference to sources
SOC.G2.02.2,data/text_data/micusp_body/SOC.G2.02.2.txt,Reading Lovejoy's Reading of Rousseau's Discourse on Inequality,Sociology,Second Year Graduate,SOC,G2,M,NS,,Essay,Reference to sources
SOC.G2.03.1,data/text_data/micusp_body/SOC.G2.03.1.txt,"Polanyi, Marshall, Somers and utilitarian and liberal theories: Part 1",Sociology,Second Year Graduate,SOC,G2,F,NS,,Report,Reference to sources
SOC.G2.03.2,data/text_data/micusp_body/SOC.G2.03.2.txt,Hobbes&#8217; Leviathan and Malthus&#8217; An Essay on the Principle of Population,Sociology,Second Year Graduate,SOC,G2,F,NS,,Essay,Reference to sources
SOC.G2.03.3,data/text_data/micusp_body/SOC.G2.03.3.txt,"Polanyi, Marshall, Somers and utilitarian and liberal theories: Part 2",Sociology,Second Year Graduate,SOC,G2,F,NS,,Report,Reference to sources
SOC.G2.04.1,data/text_data/micusp_body/SOC.G2.04.1.txt,The Effects of Domestic Violence Prosecution on Families: A Literature Review and Research Proposal,Sociology,Second Year Graduate,SOC,G2,F,NS,,Proposal,"Methodology section, Literature review section, Reference to sources"
SOC.G2.05.1,data/text_data/micusp_body/SOC.G2.05.1.txt,Class Identity and Class Consciousness ,Sociology,Second Year Graduate,SOC,G2,F,NS,,Report,Definitions
SOC.G3.01.1,data/text_data/micusp_body/SOC.G3.01.1.txt,Alienation of Workers: The Contemporary Japanese Working Class's Situation,Sociology,Third Year Graduate,SOC,G3,F,NNS,Japanese,Report,"Problem-solution pattern, Reference to sources"
SOC.G3.01.2,data/text_data/micusp_body/SOC.G3.01.2.txt,Rethinking the 'Cultural turn' in Class Formation Theory - To Be a Marxist or Not?,Sociology,Third Year Graduate,SOC,G3,F,NNS,Japanese,Essay,Reference to sources
SOC.G3.01.3,data/text_data/micusp_body/SOC.G3.01.3.txt,Rethinking Power in Marx,Sociology,Third Year Graduate,SOC,G3,F,NNS,Japanese,Essay,Reference to sources
SOC.G3.02.1,data/text_data/micusp_body/SOC.G3.02.1.txt,"Hobbes, Durkheim, and Spencer: On the Emergence of a Supra-individual Realm",Sociology,Third Year Graduate,SOC,G3,F,NNS,Korean,Critique,Reference to sources
SOC.G3.03.1,data/text_data/micusp_body/SOC.G3.03.1.txt,The Modern State: Imagined or Real?,Sociology,Third Year Graduate,SOC,G3,M,NNS,Korean,Essay,Reference to sources
SOC.G3.04.1,data/text_data/micusp_body/SOC.G3.04.1.txt,Household Decision Making in Nepal: Attitudes Toward Gender Roles,Sociology,Third Year Graduate,SOC,G3,F,NNS,Nepali,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
SOC.G3.05.1,data/text_data/micusp_body/SOC.G3.05.1.txt,Does Practice Makes Perfect Apply to Theory? A Look at Feminist Theory and Practice in the US Battered Women's Movement,Sociology,Third Year Graduate,SOC,G3,F,NS,,Report,"Literature review section, Reference to sources"
SOC.G3.05.2,data/text_data/micusp_body/SOC.G3.05.2.txt,Drunk Girls Are Easy: Binge-Drinking College Women's Engagement with the 'Slutty' Discourse and its Implications for Sexual Violence,Sociology,Third Year Graduate,SOC,G3,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G3.06.1,data/text_data/micusp_body/SOC.G3.06.1.txt,Revolution: Never Obsolete,Sociology,Third Year Graduate,SOC,G3,M,NNS,Urdu,Essay,
SOC.G3.06.2,data/text_data/micusp_body/SOC.G3.06.2.txt,Marx and imperialism,Sociology,Third Year Graduate,SOC,G3,M,NNS,Urdu,Report,Reference to sources
SOC.G3.07.1,data/text_data/micusp_body/SOC.G3.07.1.txt,Better Late Than Never: Social Stratification and Higher Education Through the Life Course,Sociology,Third Year Graduate,SOC,G3,F,NS,,ResearchPaper,"Discussion of results section, Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
SOC.G3.08.1,data/text_data/micusp_body/SOC.G3.08.1.txt,Do Other Femininity: Chinese Women and Professionalization in Engineering,Sociology,Third Year Graduate,SOC,G3,F,NNS,Mandarin,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Literature review section"
SOC.G3.09.1,data/text_data/micusp_body/SOC.G3.09.1.txt,Rethinking Marx: Rethinking Race,Sociology,Third Year Graduate,SOC,G3,M,NS,,Essay,Reference to sources
SOC.G3.09.2,data/text_data/micusp_body/SOC.G3.09.2.txt,Rethinking Marx: Outline of a Theory of Needs,Sociology,Third Year Graduate,SOC,G3,M,NS,,Essay,Reference to sources
SOC.G3.10.1,data/text_data/micusp_body/SOC.G3.10.1.txt,Repression and the Emergence of the Bourgeois Self: The Social Origins of Neuroses,Sociology,Third Year Graduate,SOC,G3,F,NNS,Russian,Report,"Definitions, Reference to sources"
SOC.G3.10.2,data/text_data/micusp_body/SOC.G3.10.2.txt,Goffman and Butler: Two Complementary Approaches for Understanding a Queer Social Interaction,Sociology,Third Year Graduate,SOC,G3,F,NNS,Russian,Report,Reference to sources
SOC.G3.10.3,data/text_data/micusp_body/SOC.G3.10.3.txt,"Emergence of the Supra-Individual Realm in Hobbes, Rousseau and Spencer",Sociology,Third Year Graduate,SOC,G3,F,NNS,Russian,Critique,
SOC.G3.11.1,data/text_data/micusp_body/SOC.G3.11.1.txt,Investor Activism on Climate Risk Disclosure,Sociology,Third Year Graduate,SOC,G3,F,NS,,Proposal,Reference to sources
